U_Date,U_FWeekNum,U_FWeek,U_Fperiod,U_FPname,U_FPStart,U_FPEnd,U_Fyear,U_FYStart,U_FYEnd
23/05/2015,21,17/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
04/05/2017,18,30/04/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
24/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
25/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
26/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
27/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
28/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
29/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
30/05/2015,22,24/05/2015,5,May,26/04/2015,30/05/2015,2015,01/01/2015,31/12/2015
31/05/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
01/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
02/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
05/05/2017,18,30/04/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
03/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
04/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
05/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
06/06/2015,23,31/05/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
07/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
08/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
09/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
10/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
11/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
12/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
06/05/2017,18,30/04/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
13/06/2015,24,07/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
14/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
15/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
16/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
17/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
18/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
19/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
20/06/2015,25,14/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
21/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
22/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
07/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
23/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
24/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
25/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
26/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
27/06/2015,26,21/06/2015,6,June,31/05/2015,27/06/2015,2015,01/01/2015,31/12/2015
28/06/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
29/06/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
30/06/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
01/07/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
02/07/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
08/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
03/07/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
04/07/2015,27,28/06/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
05/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
06/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
07/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
08/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
09/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
10/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
11/07/2015,28,05/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
12/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
09/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
13/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
14/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
15/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
16/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
17/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
18/07/2015,29,12/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
19/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
20/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
21/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
22/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
13/01/2017,2,08/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
10/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
23/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
24/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
25/07/2015,30,19/07/2015,7,July,28/06/2015,25/07/2015,2015,01/01/2015,31/12/2015
26/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
27/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
28/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
29/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
30/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
31/07/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
01/08/2015,31,26/07/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
11/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
02/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
03/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
04/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
05/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
06/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
07/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
08/08/2015,32,02/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
09/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
10/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
11/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
12/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
12/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
13/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
14/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
15/08/2015,33,09/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
16/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
17/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
18/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
19/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
20/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
21/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
13/05/2017,19,07/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
22/08/2015,34,16/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
23/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
24/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
25/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
26/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
27/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
28/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
29/08/2015,35,23/08/2015,8,August,26/07/2015,29/08/2015,2015,01/01/2015,31/12/2015
30/08/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
31/08/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
14/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
01/09/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
02/09/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
03/09/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
04/09/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
05/09/2015,36,30/08/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
06/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
07/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
08/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
09/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
10/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
15/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
11/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
12/09/2015,37,06/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
13/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
14/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
15/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
16/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
17/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
18/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
19/09/2015,38,13/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
20/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
16/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
21/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
22/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
23/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
24/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
25/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
26/09/2015,39,20/09/2015,9,September,30/08/2015,26/09/2015,2015,01/01/2015,31/12/2015
27/09/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
28/09/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
29/09/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
30/09/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
17/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
01/10/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
02/10/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
03/10/2015,40,27/09/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
04/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
05/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
06/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
07/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
08/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
09/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
10/10/2015,41,04/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
18/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
11/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
12/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
13/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
14/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
15/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
16/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
17/10/2015,42,11/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
18/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
19/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
20/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
19/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
21/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
22/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
23/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
24/10/2015,43,18/10/2015,10,October,27/09/2015,24/10/2015,2015,01/01/2015,31/12/2015
25/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
26/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
27/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
28/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
29/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
30/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
14/01/2017,2,08/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
20/05/2017,20,14/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
31/10/2015,44,25/10/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
01/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
02/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
03/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
04/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
05/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
06/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
07/11/2015,45,01/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
08/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
09/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
21/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
10/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
11/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
12/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
13/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
14/11/2015,46,08/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
15/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
16/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
17/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
18/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
19/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
22/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
20/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
21/11/2015,47,15/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
22/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
23/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
24/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
25/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
26/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
27/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
28/11/2015,48,22/11/2015,11,November,25/10/2015,28/11/2015,2015,01/01/2015,31/12/2015
29/11/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
23/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
30/11/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
01/12/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
02/12/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
03/12/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
04/12/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
05/12/2015,49,29/11/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
06/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
07/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
08/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
09/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
24/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
10/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
11/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
12/12/2015,50,06/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
13/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
14/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
15/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
16/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
17/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
18/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
19/12/2015,51,13/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
25/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
20/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
21/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
22/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
23/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
24/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
25/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
26/12/2015,52,20/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
27/12/2015,53,27/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
28/12/2015,53,27/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
29/12/2015,53,27/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
26/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
30/12/2015,53,27/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
31/12/2015,53,27/12/2015,12,December,29/11/2015,31/12/2015,2015,01/01/2015,31/12/2015
01/01/2014,1,01/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
02/01/2014,1,01/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
03/01/2014,1,01/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
04/01/2014,1,01/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
05/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
06/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
07/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
08/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
27/05/2017,21,21/05/2017,5,May,30/04/2017,03/06/2017,2017,01/01/2017,31/12/2017
09/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
10/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
11/01/2014,2,05/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
12/01/2014,3,12/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
13/01/2014,3,12/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
14/01/2014,3,12/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
15/01/2014,3,12/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
16/01/2014,3,12/01/2014,1,January,01/01/2014,25/01/2014,2014,01/01/2014,31/12/2014
